ALABAMA         EAST                   1                    NAD83       101
   0.2940000000000000D+06   0.7000000000000000D+06   0.3000000000000000D+07
TEXAS           SOUTH CENTRAL          2                    NAD83      4204
   0.6378137000000000D+07   0.6694380022900000D-02  -0.9900000000000000D+06
   0.1000000000000000D+01   0.3017000000000000D+06   0.2823000000000000D+06
   0.2750000000000000D+06   0.6000000000000000D+06   0.4000000000000000D+07
TEXAS           SOUTH                  2                    NAD83      4205
   0.6378137000000000D+07   0.6694380022900000D-02  -0.9830000000000000D+06
   0.1000000000000000D+01   0.2750000000000000D+06   0.2610000000000000D+06
   0.2540000000000000D+06   0.3000000000000000D+06   0.5000000000000000D+07
UTAH            NORTH                  2                    NAD83      4301
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1113000000000000D+07
   0.1000000000000000D+01   0.4147000000000000D+06   0.4043000000000000D+06
   0.4020000000000000D+06   0.5000000000000000D+06   0.1000000000000000D+07
UTAH            CENTRAL                2                    NAD83      4302
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1113000000000000D+07
   0.1000000000000000D+01   0.4039000000000000D+06   0.3901000000000000D+06
   0.3820000000000000D+06   0.5000000000000000D+06   0.2000000000000000D+07
UTAH            SOUTH                  2                    NAD83      4303
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1113000000000000D+07
   0.1000000000000000D+01   0.3821000000000000D+06   0.3713000000000000D+06
   0.3640000000000000D+06   0.5000000000000000D+06   0.3000000000000000D+07
VERMONT         ---                    1                    NAD83      4400
   0.6378137000000000D+07   0.6694380022900000D-02  -0.7230000000000000D+06
   0.9999642857142857D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4230000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
VIRGINIA        NORTH                  2                    NAD83      4501
   0.6378137000000000D+07   0.6694380022900000D-02  -0.7830000000000000D+06
   0.1000000000000000D+01   0.3912000000000000D+06   0.3802000000000000D+06
   0.3740000000000000D+06   0.3500000000000000D+07   0.2000000000000000D+07
VIRGINIA        SOUTH                  2                    NAD83      4502
   0.6378137000000000D+07   0.6694380022900000D-02  -0.7830000000000000D+06
   0.1000000000000000D+01   0.3758000000000000D+06   0.3646000000000000D+06
   0.3620000000000000D+06   0.3500000000000000D+07   0.1000000000000000D+07
WASHINGTON      NORTH                  2                    NAD83      4601
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1205000000000000D+07
   0.1000000000000000D+01   0.4844000000000000D+06   0.4730000000000000D+06
   0.4700000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
WASHINGTON      SOUTH                  2                    NAD83      4602
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1203000000000000D+07
   0.1000000000000000D+01   0.4720000000000000D+06   0.4550000000000000D+06
   0.4520000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
WEST VIRGINIA   NORTH                  2                    NAD83      4701
   0.6378137000000000D+07   0.6694380022900000D-02  -0.7930000000000000D+06
   0.1000000000000000D+01   0.4015000000000000D+06   0.3900000000000000D+06
   0.3830000000000000D+06   0.6000000000000000D+06   0.0000000000000000D+00
WEST VIRGINIA   SOUTH                  2                    NAD83      4702
   0.6378137000000000D+07   0.6694380022900000D-02  -0.8100000000000000D+06
   0.1000000000000000D+01   0.3853000000000000D+06   0.3729000000000000D+06
   0.3700000000000000D+06   0.6000000000000000D+06   0.0000000000000000D+00
WISCONSIN       NORTH                  2                    NAD83      4801
   0.6378137000000000D+07   0.6694380022900000D-02  -0.9000000000000000D+06
   0.1000000000000000D+01   0.4646000000000000D+06   0.4534000000000000D+06
   0.4510000000000000D+06   0.6000000000000000D+06   0.0000000000000000D+00
WISCONSIN       CENTRAL                2                    NAD83      4802
   0.6378137000000000D+07   0.6694380022900000D-02  -0.9000000000000000D+06
   0.1000000000000000D+01   0.4530000000000000D+06   0.4415000000000000D+06
   0.4350000000000000D+06   0.6000000000000000D+06   0.0000000000000000D+00
WISCONSIN       SOUTH                  2                    NAD83      4803
   0.6378137000000000D+07   0.6694380022900000D-02  -0.9000000000000000D+06
   0.1000000000000000D+01   0.4404000000000000D+06   0.4244000000000000D+06
   0.4200000000000000D+06   0.6000000000000000D+06   0.0000000000000000D+00
WYOMING         EAST                   1                    NAD83      4901
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1051000000000000D+07
   0.9999375000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4030000000000000D+06   0.2000000000000000D+06   0.0000000000000000D+00
WYOMING         EAST CENTRAL           1                    NAD83      4902
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1072000000000000D+07
   0.9999375000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4030000000000000D+06   0.4000000000000000D+06   0.1000000000000000D+06
WYOMING         WEST CENTRAL           1                    NAD83      4903
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1084500000000000D+07
   0.9999375000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4030000000000000D+06   0.6000000000000000D+06   0.0000000000000000D+00
WYOMING         WEST                   1                    NAD83      4904
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1100500000000000D+07
   0.9999375000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4030000000000000D+06   0.8000000000000000D+06   0.1000000000000000D+06
ALASKA          ZONE NO. 1             4                    NAD83      5001
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1334000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00  -0.3652116315000000D+06
   0.5700000000000000D+06   0.8186767344011233D+06   0.5750976888751927D+06
ALASKA          ZONE NO. 2             1                    NAD83      5002
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1420000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.5400000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
ALASKA          ZONE NO. 3             1                    NAD83      5003
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1460000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.5400000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
ALASKA          ZONE NO. 4             1                    NAD83      5004
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1500000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.5400000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
ALASKA          ZONE NO. 5             1                    NAD83      5005
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1540000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.5400000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
ALASKA          ZONE NO. 6             1                    NAD83      5006
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1580000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.5400000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
ALASKA          ZONE NO. 7             1                    NAD83      5007
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1620000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.5400000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
ALASKA          ZONE NO. 8             1                    NAD83      5008
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1660000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.5400000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
ALASKA          ZONE NO. 9             1                    NAD83      5009
   0.6378137000000000D+07   0.6694380022900000D-02  -0.1700000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.5400000000000000D+06   0.5000000000000000D+06   0.0000000000000000D+00
PUERTO RICO AND VIRGIN ISLANDS         2                    NAD83      5200
   0.6378137000000000D+07   0.6694380022900000D-02  -0.6626000000000000D+06
   0.1000000000000000D+01   0.1826000000000000D+06   0.1802000000000000D+06
   0.1750000000000000D+06   0.2000000000000000D+06   0.2000000000000000D+06
VIRGIN ISLANDS  ST. CROIX              0                    NAD83      5202
   0.6378137000000000D+07   0.6694380022900000D-02  -0.6626000000000000D+06
   0.1000000000000000D+01   0.1826000000000000D+06   0.1802000000000000D+06
   0.1750000000000000D+06   0.1524003048006096D+06   0.3048006096012192D+05
GUAM ISLAND                            0                    NAD83      5400
   0.6378137000000000D+07   0.6694380022900000D-02   0.1444455502540000D+07
   0.1328208788700000D+06   0.5000000000000000D+05   0.5000000000000000D+05
   0.0000000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
